Node ID,Parent ID,Node Type,Sort Key,Path,Layer ID,Layer Name,Name,Phase,Outcome,Depends On,Parallel Safe,Projects,Files / Globs,Schema Contexts,Contracts / APIs,Gate,Acceptance,Baseline Version,Record Version,Effective From,Status,Breakdown Complete,Manual Progress,Owner,Priority,Risk,Source,Change ID,Supersedes Version,Is Current,Notes
T-03-1.3.2.1,WI-03-1.3.2,Task,03.001.003.002.001,03 GOVERNANCE > F-03-1 Product Registry > M-03-1.3 Product ownership and lifecycle transitions > WI-03-1.3.2 Lifecycle transition rules > T-03-1.3.2.1 Implement the allowed-transition table,03,GOVERNANCE,Implement the allowed-transition table,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-03-1.3.2.1.1,T-03-1.3.2.1,Subtask,03.001.003.002.001.001,"03 GOVERNANCE > F-03-1 Product Registry > M-03-1.3 Product ownership and lifecycle transitions > WI-03-1.3.2 Lifecycle transition rules > T-03-1.3.2.1 Implement the allowed-transition table > S-03-1.3.2.1.1 Encode allowed transitions as data, not conditionals",03,GOVERNANCE,"Encode allowed transitions as data, not conditionals",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-03-1.3.2.1.2,T-03-1.3.2.1,Subtask,03.001.003.002.001.002,03 GOVERNANCE > F-03-1 Product Registry > M-03-1.3 Product ownership and lifecycle transitions > WI-03-1.3.2 Lifecycle transition rules > T-03-1.3.2.1 Implement the allowed-transition table > S-03-1.3.2.1.2 Unit test every allowed and every rejected transition pair,03,GOVERNANCE,Unit test every allowed and every rejected transition pair,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-03-1.3.2.2,WI-03-1.3.2,Task,03.001.003.002.002,03 GOVERNANCE > F-03-1 Product Registry > M-03-1.3 Product ownership and lifecycle transitions > WI-03-1.3.2 Lifecycle transition rules > T-03-1.3.2.2 Emit ProductLifecycleChanged for downstream layers,03,GOVERNANCE,Emit ProductLifecycleChanged for downstream layers,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-03-1.3.2.2.1,T-03-1.3.2.2,Subtask,03.001.003.002.002.001,03 GOVERNANCE > F-03-1 Product Registry > M-03-1.3 Product ownership and lifecycle transitions > WI-03-1.3.2 Lifecycle transition rules > T-03-1.3.2.2 Emit ProductLifecycleChanged for downstream layers > S-03-1.3.2.2.1 Define the event payload in Nexus.Governance.Contracts,03,GOVERNANCE,Define the event payload in Nexus.Governance.Contracts,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-03-1.3.2.2.2,T-03-1.3.2.2,Subtask,03.001.003.002.002.002,03 GOVERNANCE > F-03-1 Product Registry > M-03-1.3 Product ownership and lifecycle transitions > WI-03-1.3.2 Lifecycle transition rules > T-03-1.3.2.2 Emit ProductLifecycleChanged for downstream layers > S-03-1.3.2.2.2 Publish on commit and assert emission in an integration test,03,GOVERNANCE,Publish on commit and assert emission in an integration test,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-03-1.3.3,M-03-1.3,WorkItem,03.001.003.003,03 GOVERNANCE > F-03-1 Product Registry > M-03-1.3 Product ownership and lifecycle transitions > WI-03-1.3.3 Governance audit trail,03,GOVERNANCE,Governance audit trail,P1,,,,Nexus.Governance.Infrastructure,,governance,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-03-1.3.3.1,WI-03-1.3.3,Task,03.001.003.003.001,03 GOVERNANCE > F-03-1 Product Registry > M-03-1.3 Product ownership and lifecycle transitions > WI-03-1.3.3 Governance audit trail > T-03-1.3.3.1 Route governance changes into the platform audit sink,03,GOVERNANCE,Route governance changes into the platform audit sink,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-03-1.3.3.1.1,T-03-1.3.3.1,Subtask,03.001.003.003.001.001,03 GOVERNANCE > F-03-1 Product Registry > M-03-1.3 Product ownership and lifecycle transitions > WI-03-1.3.3 Governance audit trail > T-03-1.3.3.1 Route governance changes into the platform audit sink > S-03-1.3.3.1.1 Map ownership and lifecycle changes to audit entries,03,GOVERNANCE,Map ownership and lifecycle changes to audit entries,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-03-1.3.3.1.2,T-03-1.3.3.1,Subtask,03.001.003.003.001.002,03 GOVERNANCE > F-03-1 Product Registry > M-03-1.3 Product ownership and lifecycle transitions > WI-03-1.3.3 Governance audit trail > T-03-1.3.3.1 Route governance changes into the platform audit sink > S-03-1.3.3.1.2 Test that a rejected transition writes no audit entry,03,GOVERNANCE,Test that a rejected transition writes no audit entry,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-03-2,03,Feature,03.002,03 GOVERNANCE > F-03-2 Technology Registry,03,GOVERNANCE,Technology Registry,P3,"Record which technologies and versions Nexus and its products depend on, so upgrade, end-of-life and exposure questions can be answered from data rather than from memory.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,Technology registry.
M-03-2.1,F-03-2,Milestone,03.002.001,03 GOVERNANCE > F-03-2 Technology Registry > M-03-2.1 Technology catalogue,03,GOVERNANCE,Technology catalogue,P3,Technologies and their versions are registered with support windows and end-of-life dates.,M-03-1.1,Yes,,,schema:governance,,,Registering a TechnologyVersion with an end-of-life date earlier than its release date is rejected. | A query for versions past end-of-life as of a given date returns exactly the expired set in a seeded fixture.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-03-2.2,F-03-2,Milestone,03.002.002,03 GOVERNANCE > F-03-2 Technology Registry > M-03-2.2 Product technology usage,03,GOVERNANCE,Product technology usage,P3,"Each Product declares the technology versions it uses, so an end-of-life version resolves to a list of affected products.",M-03-2.1 | M-03-1.3,No,,,schema:governance,,,"Given a TechnologyVersion id, the affected-products query returns every product with an active usage link. | Deleting a TechnologyVersion still referenced by a usage link is rejected.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-03-3,03,Feature,03.003,"03 GOVERNANCE > F-03-3 Brand, Domain and Certificate Registry",03,GOVERNANCE,"Brand, Domain and Certificate Registry",P3,"Hold the authoritative reference for brand and trademark identity, the domains and DNS entries a product presents on, and the certificates that secure them, so nothing expires unnoticed and nothing ships unbranded.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Brand, trademark, domain and DNS references, and certificate lifecycle."
M-03-3.1,F-03-3,Milestone,03.003.001,"03 GOVERNANCE > F-03-3 Brand, Domain and Certificate Registry > M-03-3.1 Brand and trademark records",03,GOVERNANCE,Brand and trademark records,P3,"Each Product resolves to its brand, and trademark registrations with jurisdiction and renewal dates are recorded.",M-03-1.1,Yes,,,schema:governance,,,A Product can be linked to exactly one primary Brand; a second primary link is rejected. | A trademark renewal-due query returns registrations with renewal dates inside a supplied window.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-03-3.2,F-03-3,Milestone,03.003.002,"03 GOVERNANCE > F-03-3 Brand, Domain and Certificate Registry > M-03-3.2 Domain and DNS references",03,GOVERNANCE,Domain and DNS references,P3,"Domains and their DNS record references are registered against products and brands, with the registrar and expiry date recorded.",M-03-3.1,No,,,schema:governance,,,Registering the same fully qualified domain twice returns a conflict. | A domain-expiry report lists domains expiring within N days for a seeded fixture. | DNS records are stored as references only; no record in the registry contains a secret value.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-03-3.3,F-03-3,Milestone,03.003.003,"03 GOVERNANCE > F-03-3 Brand, Domain and Certificate Registry > M-03-3.3 Certificate lifecycle",03,GOVERNANCE,Certificate lifecycle,P3,"Certificates are registered against domains with issuer, thumbprint and expiry, and expiry warnings are emitted as events other layers can act on.",M-03-3.2 | M-01-8.1,No,,,schema:governance,,,Registering a certificate whose expiry is in the past sets its state to Expired on write. | A CertificateExpiring event is emitted once per certificate crossing the configured warning threshold. | Certificate private material is never stored in the governance schema; only the thumbprint and a secret reference.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-03-4,03,Feature,03.004,03 GOVERNANCE > F-03-4 Compliance and Privacy Registry,03,GOVERNANCE,Compliance and Privacy Registry,P3,"Record the obligations each product carries, the privacy requirements and residency constraints that apply to its data, and the attestations that evidence them.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Compliance registry, privacy requirements and data residency."
M-03-4.1,F-03-4,Milestone,03.004.001,03 GOVERNANCE > F-03-4 Compliance and Privacy Registry > M-03-4.1 Compliance obligation catalogue,03,GOVERNANCE,Compliance obligation catalogue,P3,"Obligations are defined once and applied to products, so each product resolves to a concrete obligation list.",M-03-1.3,Yes,,,schema:governance,,,A product's obligation list returns every obligation applied directly and by classification rule. | Retiring an obligation leaves historical product links intact and marks them Superseded.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-03-4.2,F-03-4,Milestone,03.004.002,03 GOVERNANCE > F-03-4 Compliance and Privacy Registry > M-03-4.2 Privacy requirements and data residency,03,GOVERNANCE,Privacy requirements and data residency,P3,Each product declares its residency region and the privacy requirements applying to the data it holds.,M-03-4.1,No,,,schema:governance,,,A product without a residency declaration fails the governance readiness check. | Declaring a residency region outside the configured allowed set is rejected.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-03-4.3,F-03-4,Milestone,03.004.003,03 GOVERNANCE > F-03-4 Compliance and Privacy Registry > M-03-4.3 Attestation and evidence references,03,GOVERNANCE,Attestation and evidence references,P3,"An obligation can be attested by a named owner with an evidence reference into Data & Knowledge, and stale attestations are visible.",M-03-4.2,No,,,schema:governance,,,An attestation stores a DocumentId reference; no document bytes are written to the governance schema. | An attestation older than its obligation's review interval is reported as Stale. | Attesting on behalf of another user without delegation permission is rejected.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-03-5,03,Feature,03.005,03 GOVERNANCE > F-03-5 Licence and External Service Registry,03,GOVERNANCE,Licence and External Service Registry,P3,"Track the licences Nexus holds or grants and the external services it depends on, so cost, renewal and third-party exposure have one source.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,Licence registry and external service registry.
M-03-5.1,F-03-5,Milestone,03.005.001,03 GOVERNANCE > F-03-5 Licence and External Service Registry > M-03-5.1 Licence registry,03,GOVERNANCE,Licence registry,P3,"Licences are registered with type, seat count, term and renewal date, and assigned to products or teams.",M-03-1.3,Yes,,,schema:governance,,,Assigning more seats than the licence holds is rejected. | A renewal report lists licences with a renewal date inside a supplied window.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-03-5.2,F-03-5,Milestone,03.005.002,03 GOVERNANCE > F-03-5 Licence and External Service Registry > M-03-5.2 External service registry,03,GOVERNANCE,External service registry,P3,"Every third-party service a product depends on is registered with its owner, criticality and data-sharing classification.",M-03-5.1 | M-03-4.2,No,,,schema:governance,,,"A service marked as receiving personal data cannot be linked to a product lacking a privacy requirement. | Given a service id, the dependency query returns every product depending on it with its criticality.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-03-6,03,Feature,03.006,03 GOVERNANCE > F-03-6 Configuration Registry and Standards Governance,03,GOVERNANCE,Configuration Registry and Standards Governance,P3,"Hold the non-secret configuration facts that describe how a product is set up, and the standards it is expected to conform to, with conformance checked rather than assumed.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,Configuration registry and standards governance.
M-03-6.1,F-03-6,Milestone,03.006.001,03 GOVERNANCE > F-03-6 Configuration Registry and Standards Governance > M-03-6.1 Configuration registry,03,GOVERNANCE,Configuration registry,P3,"Configuration entries are registered per product and environment with typed values and secret references, never secret values.",M-03-1.3,Yes,,,schema:governance,,,Writing a value to an entry marked IsSecret is rejected; only a secret reference is accepted. | Reading configuration for a product and environment returns environment values overriding product defaults.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-03-6.2,F-03-6,Milestone,03.006.002,03 GOVERNANCE > F-03-6 Configuration Registry and Standards Governance > M-03-6.2 Standards governance and conformance,03,GOVERNANCE,Standards governance and conformance,P3,"Standards are declared, applied to products, and evaluated to a recorded conformance result that CI can read.",M-03-6.1 | M-08-2.1,No,,,schema:governance,,,"A conformance evaluation records Pass, Fail or NotApplicable with an evaluated-at timestamp for each applied standard. | A CI job can fetch a product's conformance summary and fail the build on any Fail result. | Removing a standard from a product retains prior conformance records as history.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
04,,Layer,04,04 AI,04,AI,AI,,"Provide reusable AI reasoning, model access, agents and intelligent capability to every layer and product, without any consumer's structure leaking into it.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Not Assessed,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-04-1,04,Feature,04.001,04 AI > F-04-1 Durable Turn State,04,AI,Durable Turn State,P0,"Everything stateful in Intelligence is currently in-memory. Nothing survives a restart, so the Result Loop cannot exist and Developer cannot later explain why it made a call.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"AI observability, memory engine, result validation"
M-04-1.1,F-04-1,Milestone,04.001.001,04 AI > F-04-1 Durable Turn State > M-04-1.1 Durable turn trace and result report,04,AI,Durable turn trace and result report,P0,A turn's reasoning is retrievable after the process that produced it has gone.,M-02-1.4,Yes,,,schema:ai,,GATE_A,A turn trace is retrievable by turn id after a host restart. | A result report is retrievable by id after a host restart. | InMemoryTurnTraceStore and InMemoryResultReportStore remain only as test doubles.,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-04-1.1.1,M-04-1.1,WorkItem,04.001.001.001,04 AI > F-04-1 Durable Turn State > M-04-1.1 Durable turn trace and result report > WI-04-1.1.1 SQL-backed ITurnTraceStore,04,AI,SQL-backed ITurnTraceStore,P0,,,,Nexus.Intelligence.Core,,ai,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-04-1.1.1.1,WI-04-1.1.1,Task,04.001.001.001.001,04 AI > F-04-1 Durable Turn State > M-04-1.1 Durable turn trace and result report > WI-04-1.1.1 SQL-backed ITurnTraceStore > T-04-1.1.1.1 TurnTrace persistence with decision trace and usage summary,04,AI,TurnTrace persistence with decision trace and usage summary,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-04-1.1.1.1.1,T-04-1.1.1.1,Subtask,04.001.001.001.001.001,"04 AI > F-04-1 Durable Turn State > M-04-1.1 Durable turn trace and result report > WI-04-1.1.1 SQL-backed ITurnTraceStore > T-04-1.1.1.1 TurnTrace persistence with decision trace and usage summary > S-04-1.1.1.1.1 Store intent, policy verdict, selected context ids, model, tokens",04,AI,"Store intent, policy verdict, selected context ids, model, tokens",P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-04-1.1.1.1.2,T-04-1.1.1.1,Subtask,04.001.001.001.001.002,04 AI > F-04-1 Durable Turn State > M-04-1.1 Durable turn trace and result report > WI-04-1.1.1 SQL-backed ITurnTraceStore > T-04-1.1.1.1 TurnTrace persistence with decision trace and usage summary > S-04-1.1.1.1.2 Retention window so traces do not grow without bound,04,AI,Retention window so traces do not grow without bound,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-04-1.1.2,M-04-1.1,WorkItem,04.001.001.002,04 AI > F-04-1 Durable Turn State > M-04-1.1 Durable turn trace and result report > WI-04-1.1.2 SQL-backed IResultReportStore,04,AI,SQL-backed IResultReportStore,P0,,,,Nexus.Intelligence.Api,,ai,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-04-1.1.2.1,WI-04-1.1.2,Task,04.001.001.002.001,04 AI > F-04-1 Durable Turn State > M-04-1.1 Durable turn trace and result report > WI-04-1.1.2 SQL-backed IResultReportStore > T-04-1.1.2.1 ResultReport persistence and retrieval endpoint,04,AI,ResultReport persistence and retrieval endpoint,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
